PromedioNotaGeneral,PromedioAsistencia,AyudaFinanciera,Materia,PromedioColegio,split
7.58875,0.8444230769230768,0,169,9.43,train
5.5228125,0.6383333333333333,0,179,5.61,train
8.019245283018867,0.9177777777777778,0,147,8.52,train
5.850555555555555,0.8433333333333333,0,144,4.48,train
3.6735256410256407,0.8467796610169491,0,151,7.56,train
3.8364285714285713,0.6405000000000001,0,143,5.75,train
7.730111111111111,0.8456818181818182,0,155,8.91,train
5.347092198581561,0.8329310344827586,0,170,7.28,train
8.03951219512195,0.9535897435897436,1,145,7.47,train
7.881037735849056,0.9320833333333334,0,176,9.38,train
3.371967213114754,0.843103448275862,0,184,6.71,train
7.906138613861386,0.669080459770115,0,187,7.3,train
7.875352112676056,0.9314285714285715,0,185,7.6,train
3.77,0.6459999999999999,0,140,4.78,train
5.338222222222222,0.8501886792452831,0,149,5.09,train
4.991063829787235,0.651,0,159,6.39,train
5.373909774436091,0.9332692307692307,0,179,7.1,train
8.149357798165138,0.8618000000000001,0,141,7.77,train
5.576893203883496,0.6444736842105263,0,179,5.42,train
3.6035897435897435,0.8427906976744186,0,140,5.46,train
7.876355140186916,0.9235416666666666,0,179,6.89,train
5.3925624999999995,0.8670967741935484,0,178,5.2,train
5.496063829787234,0.8307317073170732,0,184,5.73,train
5.413815789473684,0.6358208955223881,0,179,6.99,train
7.889622641509435,0.9295833333333333,0,173,9.07,train
8.009245283018869,0.9254166666666667,0,184,8.5,train
3.6006989247311827,0.8615151515151515,0,149,6.42,train
5.32904,0.8469230769230769,0,152,7.29,train
5.561459854014598,0.8487272727272728,0,151,5.74,train
5.8671428571428565,0.678448275862069,1,142,7.24,train
5.386458333333334,0.9271153846153847,0,179,7.65,train
3.610625,0.6362790697674419,0,143,3.13,train
5.481034482758621,0.8444642857142857,0,172,5.97,train
3.2957272727272726,0.8595454545454545,0,169,5.53,train
3.726330935251798,0.8467796610169491,0,177,7.56,train
5.751733333333333,0.6491935483870968,0,168,7.53,train
5.52704,0.8541818181818182,0,158,6.12,train
5.424896551724138,0.8438596491228071,0,145,7.09,train
5.790140845070423,0.9283870967741936,0,140,6.73,train
7.976907216494845,0.9199999999999999,0,173,8.03,train
5.37125,0.6366666666666667,0,179,6.63,train
5.813759398496241,0.8620370370370369,1,172,5.5,train
5.614915254237288,0.8632,0,158,6.98,train
8.23367924528302,0.9587500000000001,1,175,7.34,train
3.522786885245902,0.8704347826086957,0,169,5.23,train
7.533409090909092,0.9286363636363636,0,177,7.97,train
5.439333333333333,0.9192682926829268,0,162,8.13,train
5.4307462686567165,0.8496153846153847,0,152,5.5,train
3.538913043478261,0.845,0,153,6.58,train
5.677480916030534,0.8473214285714287,0,159,5.78,train
5.34875,0.8234883720930232,0,167,6.93,train
5.653851351351351,0.8318333333333333,0,145,7.69,train
8.10010989010989,0.9509302325581396,1,155,8.06,train
3.1500000000000004,0.6239130434782608,0,168,4.72,train
5.335344827586207,0.8452173913043479,0,148,5.82,train
3.15,0.86,0,140,5.39,train
7.821592920353982,0.8461818181818181,0,152,7.8,train
8.087837837837839,0.9522857142857143,1,187,7.77,train
3.713725490196078,0.6670588235294117,0,142,3.86,train
7.805178571428571,0.8475862068965518,0,184,8.91,train
5.440705128205129,0.8670967741935484,0,144,5.2,train
5.392687499999999,0.8670967741935484,0,149,5.2,train
3.726330935251798,0.8467796610169491,0,177,7.56,train
3.359375,0.6163636363636363,0,177,4.27,train
3.464146341463415,0.6366101694915255,0,169,4.9,train
8.276509433962264,0.955,1,157,8.03,train
5.638400000000001,0.6729166666666666,0,140,4.4,train
5.455263157894738,0.8496153846153847,0,184,5.5,train
5.5644360902255645,0.856923076923077,0,163,5.6,train
3.4400000000000004,0.9033333333333334,0,143,8.0,train
5.647068965517242,0.858,0,168,4.54,train
5.729411764705882,0.8925000000000001,0,180,7.1,train
3.2825531914893618,0.6324242424242424,0,184,5.83,train
3.8436000000000003,0.6421739130434783,0,149,5.85,train
7.940307692307693,0.8624242424242424,0,160,7.98,train
7.873492063492063,0.9293333333333333,0,146,6.95,train
3.255931034482759,0.8508474576271187,0,177,7.36,train
5.800833333333332,0.8439285714285714,0,174,5.26,train
5.845178571428571,0.9565217391304348,1,142,6.49,train
5.601677852348993,0.8525806451612903,0,152,5.33,train
3.40009009009009,0.6520588235294118,0,155,3.9,train
8.023235294117647,0.9348936170212766,0,165,7.7,train
8.076774193548387,0.9500000000000001,1,149,8.03,train
8.300925925925926,0.866,1,152,7.02,train
7.848333333333334,0.8461818181818181,0,187,7.8,train
8.001351351351353,0.850566037735849,0,175,8.04,train
5.363357142857143,0.8524074074074074,0,141,7.86,train
8.289594594594593,0.9388888888888888,1,141,8.06,train
3.912941176470589,0.64825,0,159,6.08,train
6.121487603305786,0.953469387755102,1,157,7.85,train
5.25023622047244,0.6366304347826087,0,145,5.06,train
5.600073529411765,0.9259999999999999,0,143,9.37,train
5.444222222222223,0.9173076923076924,0,185,7.48,train
5.38037037037037,0.655,0,144,5.62,train
8.188,0.8804081632653061,1,178,7.67,train
5.617049180327869,0.8450943396226415,0,162,7.9,train
7.585135135135135,0.8444230769230768,0,181,9.43,train
7.987678571428572,0.8667307692307692,0,186,5.58,train
8.022272727272728,0.9572727272727272,1,179,7.22,train
5.368571428571429,0.9310416666666667,0,140,6.98,train
8.058064516129033,0.9500000000000001,1,171,8.03,train
8.07876923076923,0.827027027027027,0,184,6.16,train
7.9025233644859805,0.9235416666666666,0,143,6.89,train
5.563673469387755,0.85,0,149,8.15,train
5.506338028169015,0.854,0,165,6.01,train
5.536992481203008,0.8560377358490565,0,158,5.75,train
5.4454400000000005,0.626875,0,143,5.07,train
5.694393939393939,0.8446666666666667,0,140,7.31,train
5.664087591240876,0.8503389830508475,0,163,6.65,train
3.482527472527472,0.9188235294117647,0,146,9.0,train
8.143454545454546,0.86,0,151,8.17,train
5.5127450980392165,0.8615384615384615,0,153,7.6,train
5.806,0.8359615384615384,0,181,5.95,train
5.411282051282051,0.86,0,149,6.41,train
5.396106870229008,0.8741176470588234,0,176,7.36,train
5.634871794871795,0.9315151515151515,0,147,8.04,train
5.853211678832118,0.8423333333333333,0,170,7.54,train
8.307368421052631,0.923,0,149,8.43,train
5.358571428571429,0.856829268292683,0,159,5.94,train
5.3982142857142845,0.9168000000000001,0,148,7.95,train
3.323248407643312,0.8375862068965517,0,179,8.03,train
5.489652777777778,0.8394642857142857,0,184,6.48,train
3.7044827586206894,0.653,0,168,5.69,train
5.728148148148149,0.8613333333333333,0,177,4.63,train
5.717826086956522,0.6582142857142858,0,159,4.49,train
8.222803738317758,0.8877551020408163,1,162,7.42,train
4.039444444444444,0.6514814814814814,0,159,5.24,train
3.3181372549019605,0.8595454545454545,0,168,5.53,train
5.745568181818182,0.9205263157894736,0,173,5.35,train
5.409428571428572,0.92875,0,157,8.23,train
5.533138686131387,0.9217647058823529,0,180,7.58,train
5.639292929292929,0.6517808219178082,0,180,7.22,train
8.086617647058823,0.9221212121212121,0,146,9.04,train
3.8613846153846154,0.64825,0,187,6.08,train
3.5879464285714286,0.8738095238095239,0,160,6.74,train
3.6594160583941604,0.8551724137931035,0,184,6.39,train
5.518067226890756,0.8282142857142858,0,140,6.12,train
5.666296296296296,0.8680769230769231,0,149,7.47,train
5.475254237288136,0.6690196078431372,0,149,6.23,train
5.7242253521126765,0.86125,0,160,7.97,train
7.931805555555556,0.9434285714285715,0,140,7.59,train
5.444335664335664,0.8563636363636364,0,157,6.04,train
5.408608695652174,0.8595833333333333,0,162,5.06,train
3.4775294117647055,0.9188235294117647,0,180,9.0,train
3.5618518518518516,0.6479545454545454,0,180,5.02,train
5.241597222222222,0.865,0,162,5.48,train
7.886698113207547,0.9241666666666667,0,173,9.29,train
5.455652173913043,0.6517808219178082,0,142,7.22,train
5.474805194805195,0.8557575757575757,0,155,7.52,train
5.8100000000000005,0.9600000000000001,1,160,8.24,train
8.038918918918919,0.8378181818181818,0,179,6.35,train
5.514370860927152,0.8267741935483871,0,168,6.45,train
5.173366336633663,0.6518823529411765,0,169,6.77,train
8.214459459459459,0.9388888888888888,1,184,8.06,train
5.436068965517242,0.8542372881355932,0,156,7.94,train
5.28590909090909,0.8454545454545455,0,146,5.82,train
6.135625,0.948,1,169,8.35,train
6.017794117647059,0.862,0,146,5.82,train
7.701775700934579,0.9202083333333334,0,148,8.2,train
6.35764705882353,0.9333333333333333,0,140,8.33,train
3.4133333333333336,0.65,0,143,4.48,train
7.761,0.8456818181818182,0,145,8.91,train
5.36086956521739,0.8657894736842104,0,187,6.54,train
5.29962962962963,0.866046511627907,0,166,6.92,train
5.5787313432835814,0.8465454545454546,0,169,8.02,train
5.470564516129032,0.9267391304347826,0,154,5.15,train
7.759739130434783,0.8438888888888889,0,149,6.22,train
2.9102941176470587,0.8366666666666667,0,142,7.06,train
8.280731707317074,0.9433333333333332,1,143,7.77,train
5.142173913043479,0.651,0,140,6.39,train
3.5404651162790692,0.65,0,179,5.98,train
5.112406015037594,0.8540816326530613,0,158,7.3,train
5.3475,0.7966666666666667,0,150,7.54,train
3.5859649122807022,0.6553658536585366,0,141,7.09,train
6.528,0.8684615384615384,1,153,6.97,train
5.444999999999999,0.642,0,144,7.26,train
5.546689655172414,0.8446774193548386,0,171,6.04,train
5.649462365591398,0.6392941176470589,0,169,6.13,train
8.339449541284404,0.8811538461538462,1,152,6.55,train
8.161900000000001,0.9580434782608696,1,171,7.81,train
7.939512195121952,0.927142857142857,0,159,8.92,train
7.9825,0.8542553191489362,0,167,4.77,train
5.748507462686567,0.8446666666666667,0,166,7.31,train
7.715806451612903,0.8503225806451613,0,171,7.06,train
8.205283018867924,0.9495833333333333,1,176,7.87,train
8.229905660377359,0.9518749999999999,1,166,8.09,train
5.610597014925373,0.8465454545454546,0,178,8.02,train
5.5061073825503355,0.8529310344827586,0,155,5.92,train
3.61640625,0.8533333333333333,0,154,8.34,train
8.186190476190475,0.9516666666666667,1,172,7.15,train
5.775151515151515,0.8948076923076923,1,164,9.03,train
5.143396226415095,0.8478260869565217,0,180,4.88,train
7.852857142857142,0.9293333333333333,0,148,6.95,train
5.59188524590164,0.8436538461538461,0,172,7.77,train
5.47418439716312,0.8457377049180327,0,182,5.28,train
5.439178082191781,0.8544827586206897,0,186,5.69,train
5.680692307692308,0.8473214285714287,0,142,5.78,train
5.692142857142857,0.8228571428571428,0,146,6.84,train
8.302142857142858,0.956,1,146,8.56,train
5.432132352941176,0.8496153846153847,0,187,5.5,train
5.307987012987013,0.8540677966101695,0,177,6.85,train
8.04978260869565,0.9427272727272726,1,155,7.59,train
3.9822058823529414,0.64825,0,142,6.08,train
5.251052631578947,0.6366304347826087,0,187,5.06,train
5.10796992481203,0.8540816326530613,0,179,7.3,train
7.5903,0.9302173913043478,0,150,6.89,train
5.678057553956834,0.8503389830508475,0,166,6.65,train
7.875094339622643,0.9439583333333333,0,170,8.45,train
8.23247619047619,0.9293617021276596,0,145,6.31,train
8.176857142857143,0.8671428571428572,1,148,8.21,train
5.674591836734694,0.6550666666666667,0,168,8.21,train
5.7106722689075635,0.9537209302325581,1,150,8.41,train
8.199345794392524,0.9529166666666667,1,160,7.7,train
5.365279999999999,0.8469230769230769,0,144,7.29,train
7.693035714285714,0.854074074074074,0,187,6.57,train
8.051517857142859,0.8378181818181818,0,156,6.35,train
3.3883333333333336,0.843103448275862,0,187,6.71,train
5.534622641509434,0.8564444444444445,0,180,7.31,train
5.4463207547169805,0.8661363636363636,0,162,6.57,train
8.548,0.9516666666666667,1,183,7.36,train
3.2260000000000004,0.626,0,155,5.87,train
5.862700729927007,0.8501754385964913,0,186,5.94,train
7.992203389830508,0.838448275862069,0,180,7.51,train
8.196,0.9552173913043478,1,168,7.58,train
5.142173913043479,0.651,0,140,6.39,train
5.417669902912621,0.8551162790697675,0,149,7.22,train
7.977961165048544,0.9348936170212766,0,159,7.7,train
5.313388429752066,0.8469230769230769,0,163,7.29,train
8.230471698113208,0.8804081632653061,1,170,7.67,train
7.984074074074074,0.8689795918367347,0,161,8.37,train
7.702285714285713,0.9302083333333333,0,182,7.05,train
7.853831775700935,0.9385416666666666,0,176,6.45,train
5.413617021276596,0.8660344827586206,0,181,8.57,train
8.023676470588235,0.9221212121212121,0,175,9.04,train
8.288490566037737,0.9543750000000001,1,177,7.18,train
5.3964583333333325,0.8234883720930232,0,157,6.93,train
5.407,0.8538983050847458,0,150,7.18,train
5.630634920634921,0.9264285714285715,0,152,5.3,train
7.9195238095238105,0.9439583333333333,0,165,8.45,train
7.941415094339623,0.8372549019607843,0,140,7.4,train
3.7449295774647893,0.6695652173913044,0,143,7.59,train
5.398376068376068,0.8436956521739131,0,158,6.74,train
5.775949367088608,0.960857142857143,1,147,7.5,train
5.296214285714285,0.8765454545454545,0,169,8.79,train
5.835826771653543,0.8847169811320755,1,163,5.94,train
5.644285714285715,0.84375,0,169,7.11,train
5.435034965034965,0.8563636363636364,0,182,6.04,train
5.722068965517241,0.8608695652173913,0,182,5.62,train
5.903059701492538,0.8501754385964913,0,163,5.94,train
5.918125,0.6735555555555556,0,177,5.1,train
5.448802816901408,0.9271153846153847,0,167,7.65,train
5.239999999999999,0.6355555555555555,0,169,7.49,train
5.0542105263157895,0.851764705882353,0,154,6.76,train
8.175352112676055,0.8671428571428572,1,140,8.21,train
5.3493571428571425,0.8524074074074074,0,166,7.86,train
5.3191240875912404,0.8389473684210527,0,151,6.09,train
3.6183870967741933,0.8444444444444444,0,143,6.57,train
5.505217391304348,0.8696363636363637,0,166,4.56,train
8.081149425287355,0.9597560975609757,1,173,8.96,train
5.8343421052631586,0.830625,0,184,7.25,train
8.219047619047618,0.9485416666666667,1,165,8.96,train
7.899591836734693,0.669080459770115,0,145,7.3,train
3.7267647058823523,0.6573076923076923,0,143,4.67,train
3.6149152542372884,0.6479545454545454,0,146,5.02,train
5.463758865248227,0.8457377049180327,0,142,5.28,train
7.9356603773584915,0.8372549019607843,0,160,7.4,train
5.663333333333334,0.9125000000000001,0,169,5.79,train
7.7959433962264155,0.9291666666666667,0,145,8.36,train
5.5165625,0.8775675675675675,0,144,6.94,train
5.562121212121212,0.6383333333333333,0,177,5.61,train
5.557033898305085,0.6538636363636363,0,141,8.29,train
8.198378378378377,0.9568421052631578,1,146,6.17,train
5.703888888888889,0.6630232558139535,0,168,5.52,train
8.021521739130435,0.8534042553191489,0,174,8.2,train
5.427931034482758,0.8542372881355932,0,146,7.94,train
8.008928571428571,0.8542307692307692,0,159,8.17,train
8.081290322580644,0.9500000000000001,1,179,8.03,train
3.2926470588235297,0.66,0,159,5.72,train
8.412903225806451,0.8730434782608695,1,158,7.29,train
5.012535211267606,0.8416666666666667,0,154,6.36,train
5.746279069767442,0.8615384615384615,0,177,8.13,train
7.920967741935484,0.8574193548387096,0,155,7.28,train
8.048656716417911,0.827027027027027,0,160,6.16,train
3.4605660377358496,0.8445833333333334,0,168,7.93,train
5.428256880733945,0.8661363636363636,0,154,6.57,train
5.439041095890411,0.8438596491228071,0,184,7.09,train
5.462767295597485,0.8306349206349206,0,147,7.71,train
4.272857142857143,0.6223076923076923,0,187,7.07,train
8.048490566037735,0.9314583333333334,0,177,6.5,train
5.80175572519084,0.8439285714285714,0,161,5.26,train
5.5307526881720435,0.8637837837837838,0,163,4.11,train
8.012330097087379,0.9348936170212766,0,175,7.7,train
7.787478260869566,0.8438888888888889,0,184,6.22,train
3.358181818181818,0.6072727272727273,0,146,6.54,train
5.37099173553719,0.8775555555555556,0,155,6.22,train
7.969716981132075,0.9295833333333333,0,173,8.61,train
5.257397260273973,0.8703333333333333,0,160,5.25,train
5.4651538461538465,0.8607692307692307,0,172,5.79,train
7.921408450704225,0.9314285714285715,0,180,7.6,train
5.237857142857142,0.8674545454545455,0,153,5.42,train
5.291891891891892,0.8646666666666666,0,155,8.38,train
8.414868421052631,0.9543243243243243,1,146,8.47,train
7.7014814814814825,0.8586206896551724,0,145,6.9,train
3.8573446327683616,0.8688888888888889,1,170,4.42,train
5.465827338129497,0.845438596491228,0,142,5.74,train
3.3633333333333337,0.6625,0,143,5.4,train
3.4299999999999997,0.9188235294117647,0,155,9.0,train
5.699224806201551,0.9125000000000001,0,159,5.79,train
3.4673846153846153,0.6257446808510638,0,143,6.37,train
3.427,0.6690476190476191,0,141,5.74,train
3.486,0.6520588235294118,0,144,3.9,train
7.9667619047619045,0.8372549019607843,0,179,7.4,train
3.397755102040816,0.6487878787878788,0,149,4.84,train
5.661166666666667,0.9537209302325581,1,177,8.41,train
7.972252252252253,0.850566037735849,0,166,8.04,train
5.51957264957265,0.626875,0,168,5.07,train
3.798666666666667,0.662,0,177,5.96,train
3.4501666666666666,0.8451162790697675,0,167,6.19,train
5.540693069306931,0.8360869565217391,0,161,5.73,train
5.359587628865979,0.8538888888888888,0,156,6.26,train
5.7075781249999995,0.9564583333333333,1,176,8.46,train
5.097831325301205,0.8144444444444444,0,164,7.0,train
3.5750000000000006,0.8348484848484848,0,141,7.75,train
5.330687022900764,0.6366304347826087,0,179,5.06,train
7.9463888888888885,0.9434285714285715,0,156,7.59,train
5.543796296296296,0.8531111111111112,0,187,4.37,train
5.7335365853658535,0.8465789473684211,0,166,7.69,train
8.150280373831775,0.9727083333333333,1,180,7.15,train
5.6292753623188405,0.8435714285714286,0,174,5.49,train
8.183131313131312,0.9552173913043478,1,182,7.58,train
8.104952380952382,0.9474999999999999,1,162,8.58,train
8.098867924528301,0.9474999999999999,1,178,8.58,train
3.702571428571429,0.6405000000000001,0,179,5.75,train
5.350133333333333,0.8523333333333334,0,181,6.76,train
8.155999999999999,0.6547368421052632,0,155,6.64,train
5.566304347826088,0.6392941176470589,0,184,6.13,train
7.9998000000000005,0.8542553191489362,0,147,4.77,train
3.5346913580246913,0.6520588235294118,0,184,3.9,train
5.253581081081082,0.8720754716981132,0,159,7.76,train
5.656911764705882,0.8466101694915255,0,167,6.5,train
5.7263865546218495,0.8761224489795918,1,152,6.73,train
3.350833333333333,0.8491304347826087,0,140,4.43,train
3.606206896551724,0.8567647058823529,0,152,6.01,train
3.5972000000000004,0.6556756756756758,0,149,5.93,train
5.545736434108527,0.8579245283018868,0,153,6.56,train
5.770833333333333,0.8761224489795918,1,143,6.73,train
5.524230769230769,0.8521739130434783,0,177,7.58,train
7.732051282051282,0.6336585365853659,0,179,5.47,train
5.624031007751938,0.8407547169811321,0,169,6.57,train
5.714999999999999,0.8693548387096774,0,158,7.34,train
7.941927710843374,0.9384615384615385,0,141,8.37,train
7.971711711711712,0.8542307692307692,0,142,8.17,train
8.279473684210526,0.923,0,180,8.43,train
5.596944444444444,0.635,0,184,7.51,train
8.032933333333334,0.8545945945945946,0,155,7.18,train
3.3727536231884057,0.843103448275862,0,180,6.71,train
4.09625,0.6376923076923077,0,179,4.56,train
5.678173076923077,0.6390789473684211,0,168,6.4,train
5.6107092198581565,0.8480000000000001,0,177,6.36,train
3.299081632653061,0.8419512195121952,0,179,5.96,train
5.818735632183908,0.8374358974358973,0,177,6.41,train
3.6075,0.8385714285714286,0,153,7.7,train
5.919666666666666,0.6735555555555556,0,187,5.1,train
5.35804054054054,0.8616949152542374,0,147,6.82,train
5.727951807228915,0.8465789473684211,0,159,7.69,train
5.463431372549019,0.8709523809523809,0,186,5.05,train
5.684921875,0.8730909090909091,0,175,5.97,train
7.863963963963965,0.8678431372549019,0,177,8.5,train
3.309891304347826,0.661923076923077,0,150,4.5,train
5.402608695652174,0.85925,0,169,7.13,train
5.295102040816327,0.8329310344827586,0,169,7.28,train
5.699268292682928,0.848679245283019,0,160,7.89,train
7.805142857142857,0.8424999999999999,0,140,6.77,train
5.1871875,0.8541379310344828,0,146,6.88,train
5.6584677419354845,0.848679245283019,0,148,7.89,train
5.628648648648649,0.8497777777777779,0,157,6.53,train
5.918688524590165,0.9490000000000001,1,170,9.42,train
3.413291139240506,0.8689285714285714,0,187,7.13,train
3.5664189189189184,0.8422641509433962,0,151,5.6,train
5.630916030534351,0.85,0,150,5.1,train
5.2930769230769235,0.81875,0,179,6.0,train
8.045972222222224,0.9620000000000001,1,185,8.69,train
5.844672897196261,0.8493617021276596,0,161,5.68,train
8.256285714285713,0.9543750000000001,1,182,7.18,train
5.6445454545454545,0.692,0,180,6.53,train
5.404465408805031,0.8447540983606557,0,168,7.84,train
5.190298507462686,0.9232142857142858,0,153,6.86,train
6.414166666666667,0.8849999999999999,0,159,6.66,train
5.29155172413793,0.8452173913043479,0,174,5.82,train
5.417631578947368,0.8402857142857143,0,155,6.36,train
8.176571428571428,0.9406249999999999,1,153,7.51,train
3.5267857142857144,0.6414285714285715,0,141,4.49,train
5.535333333333334,0.8560377358490565,0,156,5.75,train
5.497980769230769,0.9192682926829268,0,175,8.13,train
8.07578125,0.827027027027027,0,142,6.16,train
5.75,0.8608695652173913,0,148,5.62,train
5.262470588235294,0.6358208955223881,0,180,6.99,train
5.4529487179487175,0.86,0,158,6.41,train
5.538431372549019,0.6390789473684211,0,159,6.4,train
5.142173913043479,0.651,0,140,6.39,train
3.3994615384615385,0.8591489361702128,0,160,6.8,train
3.4095714285714283,0.846842105263158,0,177,7.05,train
3.383559322033898,0.8578260869565217,0,177,5.03,train
4.678823529411765,0.805,0,150,5.66,train
3.324507042253521,0.661923076923077,0,159,4.5,train
3.451052631578947,0.6366101694915255,0,149,4.9,train
5.641756756756757,0.6662264150943397,0,145,5.88,train
8.082358490566037,0.941875,1,150,7.3,train
5.51,0.8594642857142858,0,170,6.07,train
5.280961538461539,0.8295454545454546,0,180,6.6,train
5.305576923076923,0.8795238095238095,0,179,6.76,train
7.791951219512194,0.9333333333333333,0,168,7.36,train
5.683692307692308,0.6662264150943397,0,187,5.88,train
3.7187058823529417,0.651875,0,179,3.24,train
8.00235294117647,0.9348936170212766,0,172,7.7,train
8.118962264150943,0.9275000000000001,0,169,8.07,train
8.174,0.9379166666666667,0,142,7.33,train
3.6007272727272728,0.8738095238095239,0,150,6.74,train
3.2984375000000004,0.6575,0,153,4.46,train
8.35355140186916,0.9547916666666666,1,159,8.63,train
5.452886597938144,0.8444186046511628,0,155,6.44,train
5.520957446808509,0.8473809523809525,0,157,7.34,train
5.672132352941177,0.8457692307692307,0,146,6.91,train
5.752649572649572,0.8608695652173913,0,149,5.62,train
7.920240963855422,0.9384615384615385,0,169,8.37,train
5.8021052631578955,0.9320833333333334,0,152,7.8,train
5.470209790209791,0.8542372881355932,0,173,7.94,train
3.6220111731843576,0.8567647058823529,0,159,6.01,train
5.088611111111111,0.9232142857142858,0,143,6.86,train
5.6740458015267174,0.8473214285714287,0,173,5.78,train
5.658529411764706,0.8503389830508475,0,161,6.65,train
5.2976086956521735,0.865,0,161,5.48,train
8.11626168224299,0.9656250000000001,1,187,7.56,train
7.967096774193549,0.8453125,0,160,8.7,train
5.435,0.8473809523809525,0,184,7.34,train
5.503749999999999,0.8672881355932204,0,144,6.4,train
3.5783870967741933,0.6597297297297298,0,184,6.9,train
5.3005,0.8682051282051282,0,169,7.17,train
7.740206185567011,0.922,0,147,8.14,train
5.8131355932203395,0.8761224489795918,1,160,6.73,train
5.308488372093024,0.833421052631579,0,146,5.45,train
5.5397029702970295,0.9192682926829268,0,153,8.13,train
7.599428571428571,0.8389473684210526,0,145,8.09,train
5.214666666666667,0.8703333333333333,0,158,5.25,train
3.447714285714286,0.6894117647058824,0,168,6.34,train
7.999245283018867,0.9177777777777778,0,174,8.52,train
5.922540983606558,0.9490000000000001,1,179,9.42,train
5.431691176470588,0.8458181818181819,0,185,7.65,train
5.513999999999999,0.8282142857142858,0,157,6.12,train
3.4226829268292684,0.6537499999999999,0,143,3.36,train
5.352820512820513,0.8436956521739131,0,144,6.74,train
5.440873786407766,0.8709523809523809,0,156,5.05,train
3.5282456140350873,0.6461538461538462,0,159,5.95,train
3.5108035714285717,0.8451162790697675,0,169,6.19,train
5.528623188405797,0.845438596491228,0,162,5.74,train
5.447173913043478,0.8369090909090909,0,158,6.34,train
5.916329113924051,0.9309090909090909,0,148,6.99,train
5.8197777777777775,0.84,0,140,5.91,train
3.1931034482758625,0.66,0,143,5.72,train
6.1505882352941175,0.8741176470588234,0,168,5.9,train
8.085753424657534,0.8644444444444445,1,155,8.64,train
5.4627380952380955,0.8677142857142858,0,145,5.91,train
3.607717391304348,0.6396721311475411,0,180,4.39,train
5.2197872340425535,0.6758620689655173,0,180,6.15,train
7.965588235294117,0.9265625,0,143,9.04,train
7.769158878504673,0.9370833333333333,0,150,6.42,train
5.373115942028986,0.8607692307692307,0,140,5.79,train
5.46040650406504,0.8315686274509804,0,179,8.53,train
5.400422535211268,0.8381818181818181,0,142,7.34,train
8.20472972972973,0.9388888888888888,1,171,8.06,train
8.188433734939759,0.9417948717948718,1,171,6.84,train
5.556928571428571,0.845438596491228,0,144,5.74,train
7.83909090909091,0.9312195121951219,0,166,6.47,train
7.865904761904763,0.93375,0,172,8.0,train
5.334714285714286,0.8633333333333333,0,152,6.99,train
5.697571428571428,0.8503389830508475,0,178,6.65,train
5.350070921985815,0.8524074074074074,0,154,7.86,train
3.557702702702703,0.6420754716981132,0,169,5.62,train
8.363235294117647,0.9465957446808511,1,162,9.12,train
5.523649635036496,0.8487272727272728,0,160,5.74,train
8.162112676056339,0.8671428571428572,1,154,8.21,train
5.5388636363636365,0.8362962962962962,0,175,3.83,train
3.5684415584415583,0.65,0,169,5.98,train
5.4751798561151075,0.9226415094339623,0,143,4.99,train
7.84865168539326,0.934047619047619,0,173,7.4,train
8.053090909090908,0.9292592592592592,0,149,8.53,train
5.335142857142857,0.85775,0,164,6.06,train
8.302264150943396,0.9543750000000001,1,178,7.18,train
4.715,0.7666666666666667,0,159,7.41,train
5.654615384615385,0.8608,1,177,6.9,train
5.50375,0.8594642857142858,0,173,6.07,train
3.5207438016528925,0.846842105263158,0,187,7.05,train
7.850366972477064,0.921875,0,159,8.73,train
7.841727272727273,0.8678431372549019,0,153,8.5,train
5.782857142857143,0.8660975609756097,1,158,7.79,train
3.5661538461538465,0.6711538461538461,0,146,4.2,train
3.448,0.6715384615384615,0,187,5.32,train
8.007916666666667,0.9199999999999999,0,161,8.03,train
5.623088235294118,0.8435714285714286,0,163,5.49,train
7.890366972477064,0.921875,0,160,8.73,train
8.071603773584906,0.9316666666666666,0,180,7.46,train
8.215142857142858,0.9379166666666667,0,153,7.33,train
8.261132075471698,0.94875,1,143,9.29,train
5.445862068965518,0.854,0,162,6.01,train
5.567087378640777,0.842,0,186,6.69,train
5.466477987421383,0.8306349206349206,0,141,7.71,train
5.561448275862069,0.8314516129032258,0,167,7.89,train
3.9119999999999995,0.6512244897959184,0,148,5.55,train
3.5589090909090904,0.6487671232876713,0,155,5.58,train
6.164789915966387,0.953469387755102,1,152,7.85,train
3.5282456140350873,0.6461538461538462,0,159,5.95,train
3.2361538461538455,0.6357142857142858,0,168,5.05,train
5.860579710144927,0.8423333333333333,0,147,7.54,train
3.6035897435897435,0.8427906976744186,0,140,5.46,train
8.19190909090909,0.8727450980392156,1,187,8.91,train
5.409315068493151,0.8347457627118644,0,152,7.68,train
5.61390977443609,0.8465454545454546,0,153,8.02,train
5.228926174496644,0.9277358490566038,0,183,7.64,train
3.24625,0.6323809523809524,0,146,6.0,train
3.5239436619718307,0.6461538461538462,0,155,5.95,train
5.341016949152541,0.6416981132075471,0,180,6.89,train
7.686483516483516,0.9283720930232559,0,153,7.88,train
8.086132075471697,0.9597916666666667,1,159,7.45,train
5.446451612903226,0.85925,0,184,7.13,train
7.933084112149533,0.9572916666666668,1,148,8.96,train
5.56922480620155,0.8579245283018868,0,165,6.56,train
3.7804132231404957,0.63765625,0,177,4.56,train
3.8396296296296297,0.8954545454545454,0,148,6.37,train
5.54646017699115,0.6444736842105263,0,140,5.42,train
