PromedioNotaGeneral,PromedioAsistencia,AyudaFinanciera,NotaPromedioParcialCursada,TasaRecursaGeneral,Materia,split
3.5904000000000003,0.6184615384615385,0,0.0,0.9230769230769231,168,train
8.15785046728972,0.9516666666666667,1,8.46,0.0,147,train
5.532898550724639,0.9217647058823529,0,0.0,0.058823529411764705,180,train
3.244444444444445,0.67,0,0.0,0.9259259259259259,168,train
5.61794701986755,0.8432758620689654,0,3.87,0.1896551724137931,155,train
5.969739130434783,0.8718,1,0.0,0.1,168,train
5.602255639097745,0.8543636363636364,0,2.72,0.12727272727272726,184,train
5.3508,0.8546153846153846,0,0.0,0.07692307692307693,166,train
3.5748407643312103,0.8551724137931035,0,4.24,0.5517241379310345,142,train
5.296330275229358,0.866046511627907,0,6.63,0.16279069767441862,180,train
5.682941176470587,0.8680769230769231,0,0.0,0.07692307692307693,145,train
5.272214765100672,0.8720754716981132,0,0.0,0.09433962264150944,177,train
5.398951048951049,0.8492452830188679,0,0.0,0.09433962264150944,148,train
5.118129032258064,0.8633898305084745,0,5.2,0.2033898305084746,159,train
8.347102803738316,0.9633333333333334,1,10.0,0.0,183,train
5.38920634920635,0.8614583333333333,0,6.045,0.16666666666666666,142,train
5.7167619047619045,0.952,1,0.0,0.06666666666666667,171,train
3.2911678832116786,0.6666176470588235,0,0.0,0.9411764705882353,143,train
5.680223880597015,0.8569811320754718,0,3.5700000000000003,0.1320754716981132,152,train
8.006018518518518,0.9577083333333333,1,0.0,0.0,147,train
8.53,0.9516666666666667,1,0.0,0.0,174,train
5.410940170940171,0.8595833333333333,0,4.02,0.16666666666666666,180,train
5.412905982905983,0.8595833333333333,0,9.8,0.16666666666666666,157,train
3.4591379310344825,0.6520588235294118,0,4.295,0.9411764705882353,155,train
5.436388888888889,0.8457377049180327,0,0.0,0.21311475409836064,143,train
5.285257731958763,0.6358208955223881,0,0.0,0.9104477611940298,179,train
5.4494,0.8293333333333333,0,0.0,0.21666666666666667,185,train
8.121775700934581,0.959375,1,4.81,0.0,180,train
5.383235294117647,0.9332692307692307,0,4.335,0.1346153846153846,183,train
5.723333333333334,0.8473214285714287,0,6.72,0.21428571428571427,170,train
6.105737704918033,0.953469387755102,1,0.0,0.02040816326530612,182,train
5.884095238095238,0.8461224489795919,0,6.17,0.1836734693877551,163,train
5.446715328467153,0.8496153846153847,0,6.43,0.15384615384615385,167,train
5.554748201438849,0.8303571428571429,0,0.0,0.14285714285714285,183,train
7.969203539823009,0.8542307692307692,0,0.0,0.07692307692307693,146,train
5.341029411764706,0.9332692307692307,0,5.245,0.1346153846153846,163,train
5.579112903225806,0.8436538461538461,0,6.45,0.19230769230769232,155,train
3.563030303030303,0.616111111111111,0,4.245,0.8888888888888888,141,train
3.609133858267717,0.8427906976744186,0,2.645,0.6046511627906976,145,train
5.445547445255475,0.8496153846153847,0,0.0,0.15384615384615385,154,train
5.513361344537814,0.8516326530612246,0,4.06,0.14285714285714285,166,train
5.485083333333334,0.9291111111111111,0,4.22,0.022222222222222223,185,train
5.362222222222223,0.8523333333333334,0,0.0,0.2,170,train
5.419444444444445,0.6690196078431372,0,0.0,0.8431372549019608,141,train
5.307709923664123,0.8568627450980393,0,1.76,0.1568627450980392,155,train
5.928455284552846,0.9490000000000001,1,7.12,0.04,170,train
3.6071957671957673,0.8615151515151515,0,3.64,0.6212121212121212,180,train
5.539926470588235,0.8509803921568627,0,0.0,0.058823529411764705,178,train
5.479857142857143,0.626875,0,8.33,0.9375,143,train
5.4773015873015884,0.9267391304347826,0,0.0,0.06521739130434782,171,train
7.829826086956523,0.8461818181818181,0,5.83,0.12727272727272726,149,train
3.708015873015873,0.6237142857142858,0,2.85,0.9571428571428572,159,train
3.445154639175257,0.9188235294117647,0,0.0,0.5588235294117647,177,train
3.7316964285714285,0.6639622641509434,0,2.22,0.8490566037735849,187,train
5.726764705882353,0.8625925925925926,1,8.48,0.12962962962962962,185,train
7.885981308411215,0.9320833333333334,0,0.0,0.0,186,train
3.6698765432098766,0.6319565217391304,0,0.0,1.0,169,train
5.203378378378377,0.8526315789473684,0,0.0,0.17543859649122806,158,train
5.625966386554622,0.8632,0,0.0,0.16,159,train
3.5037062937062937,0.6487671232876713,0,1.49,0.9041095890410958,146,train
5.4022499999999996,0.8447540983606557,0,5.05,0.21311475409836064,168,train
5.4176056338028165,0.8581132075471699,0,0.0,0.09433962264150944,170,train
5.222162162162161,0.8526315789473684,0,5.1,0.17543859649122806,154,train
5.8967479674796754,0.9490000000000001,1,3.59,0.04,175,train
5.870090909090909,0.8493617021276596,0,0.0,0.14893617021276595,154,train
5.494248366013072,0.8267741935483871,0,0.0,0.22580645161290322,182,train
5.48015873015873,0.9267391304347826,0,7.57,0.06521739130434782,174,train
5.647737226277372,0.8457692307692307,0,0.0,0.07692307692307693,143,train
5.434791666666667,0.8457377049180327,0,3.22,0.21311475409836064,144,train
8.232149532710281,0.9485416666666667,1,0.0,0.0,140,train
5.446,0.8293333333333333,0,5.1,0.21666666666666667,155,train
5.2848461538461535,0.8568518518518519,0,0.0,0.2037037037037037,155,train
5.463880597014925,0.8432692307692308,0,3.3,0.09615384615384616,178,train
5.307878787878788,0.9312765957446809,0,3.53,0.0851063829787234,144,train
5.560791366906474,0.8303571428571429,0,0.0,0.14285714285714285,142,train
8.20448598130841,0.9406249999999999,1,0.0,0.0,167,train
3.7966990291262137,0.651875,0,2.58,0.9375,160,train
5.319136690647482,0.8389473684210527,0,5.93,0.22807017543859648,175,train
3.5145054945054945,0.6257446808510638,0,0.0,0.8936170212765957,168,train
5.480909090909091,0.845438596491228,0,0.0,0.15789473684210525,164,train
5.50078431372549,0.8267741935483871,0,0.0,0.22580645161290322,158,train
5.396000000000001,0.8607692307692307,0,4.195,0.07692307692307693,152,train
5.375877192982457,0.8277083333333333,0,0.0,0.22916666666666666,142,train
5.610384615384616,0.6550666666666667,0,0.0,0.8,154,train
5.50392523364486,0.8360869565217391,0,0.0,0.21739130434782608,160,train
5.323760683760684,0.8595652173913043,0,2.32,0.06521739130434782,168,train
5.420354609929078,0.8538983050847458,0,0.0,0.2033898305084746,183,train
5.484047619047619,0.9267391304347826,0,0.0,0.06521739130434782,186,train
5.553698630136987,0.8617241379310344,0,3.65,0.1724137931034483,172,train
5.397315436241611,0.8660344827586206,0,2.67,0.1896551724137931,153,train
8.356306306306307,0.8811538461538462,1,9.65,0.07692307692307693,187,train
5.142967741935483,0.8394915254237288,0,3.32,0.1864406779661017,187,train
5.453333333333334,0.6690196078431372,0,0.0,0.8431372549019608,177,train
5.525530303030303,0.8595999999999999,0,3.085,0.12,182,train
8.15785046728972,0.9516666666666667,1,6.65,0.0,159,train
8.264672897196261,0.9587500000000001,1,0.0,0.0,144,train
7.902314814814815,0.9322916666666666,0,5.92,0.0,147,train
5.519607843137255,0.8672881355932204,0,3.94,0.1864406779661017,175,train
5.543129770992366,0.8579245283018868,0,6.4399999999999995,0.09433962264150944,172,train
7.908037383177571,0.9439583333333333,0,9.42,0.0,145,train
5.901724137931034,0.9436363636363635,0,4.33,0.09090909090909091,180,train
3.5641509433962266,0.8694594594594595,0,4.199999999999999,0.6216216216216216,141,train
5.379173553719008,0.8587234042553191,0,2.66,0.10638297872340426,142,train
5.575454545454545,0.9251999999999999,0,5.035,0.1,152,train
7.865446428571429,0.8678431372549019,0,7.84,0.058823529411764705,168,train
8.335277777777778,0.9547916666666666,1,7.0,0.0,168,train
5.7977443609022545,0.8439285714285714,0,0.0,0.14285714285714285,144,train
5.630252100840337,0.8632,0,4.74,0.16,151,train
5.300719424460431,0.8389473684210527,0,3.65,0.22807017543859648,165,train
5.530342465753425,0.8446774193548386,0,7.48,0.22580645161290322,153,train
3.288846153846154,0.84,0,2.9,0.6956521739130435,140,train
5.468928571428571,0.651547619047619,0,0.0,0.9047619047619048,184,train
3.9228571428571435,0.64825,0,3.46,0.925,187,train
5.448723404255319,0.856,0,5.97,0.12727272727272726,184,train
7.95962962962963,0.669080459770115,0,0.0,0.7701149425287356,184,train
5.924173228346457,0.8634615384615384,1,0.0,0.07692307692307693,161,train
5.573455882352942,0.8465454545454546,0,0.0,0.12727272727272726,174,train
5.786766917293233,0.8439285714285714,0,4.87,0.14285714285714285,145,train
5.427801418439716,0.8539622641509433,0,0.0,0.09433962264150944,179,train
5.3772483221476515,0.8660344827586206,0,0.0,0.1896551724137931,177,train
8.254190476190475,0.9582978723404255,1,0.0,0.0,179,train
7.905607476635514,0.9320833333333334,0,7.49,0.0,153,train
5.219256756756756,0.8526315789473684,0,0.0,0.17543859649122806,152,train
7.927476635514019,0.9172916666666667,0,0.0,0.0,157,train
7.89429906542056,0.9320833333333334,0,8.64,0.0,147,train
5.29605504587156,0.8404444444444444,0,10.0,0.2,159,train
5.478666666666667,0.9291111111111111,0,4.4399999999999995,0.022222222222222223,162,train
5.4347552447552445,0.8434920634920635,0,3.43,0.25396825396825395,180,train
3.89304347826087,0.6223076923076923,0,3.065,0.9230769230769231,140,train
5.1048888888888895,0.8540816326530613,0,0.0,0.1836734693877551,187,train
5.584900662251656,0.8432758620689654,0,0.0,0.1896551724137931,187,train
5.487647058823529,0.8267741935483871,0,3.54,0.22580645161290322,141,train
5.422137404580153,0.8388888888888888,0,1.28,0.12962962962962962,156,train
5.550793650793651,0.8541818181818182,0,6.155,0.23636363636363636,142,train
5.545833333333333,0.8595999999999999,0,6.81,0.12,187,train
8.195233644859814,0.8804081632653061,1,8.535,0.04081632653061224,183,train
5.445251798561152,0.8369090909090909,0,4.23,0.16363636363636364,171,train
3.663172413793103,0.8394444444444444,0,0.0,0.6296296296296297,155,train
5.290673076923077,0.847111111111111,0,0.0,0.2,176,train
5.583373493975903,0.9337142857142857,0,0.0,0.08571428571428572,153,train
3.578938053097345,0.933,0,4.235,0.6,142,train
7.962803738317757,0.8372549019607843,0,7.4350000000000005,0.09803921568627451,153,train
5.427755102040816,0.8544827586206897,0,0.0,0.1724137931034483,164,train
5.868776978417266,0.8423333333333333,0,0.0,0.2,177,train
5.457205882352942,0.8526,0,0.0,0.06,149,train
5.685923076923077,0.9125000000000001,0,3.15,0.07692307692307693,148,train
7.879065420560749,0.9439583333333333,0,0.0,0.0,176,train
5.576859504132232,0.9251999999999999,0,0.0,0.1,160,train
7.991775700934579,0.9220833333333333,0,10.0,0.0,180,train
7.711388888888889,0.9264583333333333,0,8.26,0.0,179,train
5.41702479338843,0.8587234042553191,0,4.145,0.10638297872340426,161,train
5.362518518518519,0.8783018867924528,0,7.25,0.09433962264150944,143,train
5.237581699346405,0.9277358490566038,0,5.625,0.09433962264150944,152,train
5.491531531531531,0.6517808219178082,0,0.0,0.8493150684931506,169,train
5.368255033557047,0.8616949152542374,0,5.18,0.2033898305084746,150,train
5.52986301369863,0.8446774193548386,0,0.0,0.22580645161290322,184,train
5.828931297709924,0.8847169811320755,1,0.0,0.09433962264150944,166,train
8.08556603773585,0.9421276595744681,1,9.14,0.0,154,train
5.7081060606060605,0.8473214285714287,0,5.5,0.21428571428571427,163,train
5.6126851851851844,0.6390789473684211,0,4.125,0.8289473684210527,168,train
7.895514018691589,0.925625,0,6.36,0.0,178,train
3.4945801526717557,0.636056338028169,0,0.0,0.971830985915493,187,train
5.450818181818181,0.8564444444444445,0,4.91,0.1111111111111111,145,train
5.7511016949152545,0.8608695652173913,0,0.0,0.043478260869565216,146,train
8.044955752212388,0.8378181818181818,0,9.28,0.14545454545454545,186,train
5.3136,0.8546153846153846,0,8.52,0.07692307692307693,153,train
8.073177570093458,0.9539583333333334,1,0.0,0.0,183,train
3.635806451612903,0.863225806451613,0,3.715,0.5161290322580645,147,train
5.29,0.8295454545454546,0,0.0,0.22727272727272727,149,train
5.107111111111111,0.8540816326530613,0,4.51,0.1836734693877551,169,train
8.001428571428573,0.850566037735849,0,8.01,0.09433962264150944,175,train
5.431250000000001,0.8457377049180327,0,0.0,0.21311475409836064,145,train
3.477582417582418,0.6257446808510638,0,3.7199999999999998,0.8936170212765957,169,train
7.8694392523364485,0.92375,0,8.48,0.0,181,train
7.901574074074074,0.9235416666666666,0,0.0,0.0,143,train
8.256296296296297,0.9458333333333333,1,8.87,0.0,160,train
5.7403076923076926,0.8615384615384615,0,6.21,0.09615384615384616,158,train
5.366308724832215,0.8660344827586206,0,0.0,0.1896551724137931,165,train
5.479655172413793,0.8394642857142857,0,6.07,0.14285714285714285,145,train
5.337464788732395,0.8633333333333333,0,0.0,0.1111111111111111,143,train
5.341025641025642,0.8540677966101695,0,7.64,0.1864406779661017,177,train
7.843739130434783,0.8461818181818181,0,8.02,0.12727272727272726,163,train
3.4805263157894735,0.6616326530612245,0,0.0,0.8979591836734694,146,train
5.416363636363636,0.8661363636363636,0,0.0,0.11363636363636363,147,train
8.16828828828829,0.86,0,7.94,0.09615384615384616,160,train
3.6004761904761904,0.6479545454545454,0,0.0,0.9318181818181818,168,train
8.055378151260504,0.8466071428571428,0,7.369999999999999,0.14285714285714285,154,train
5.464705882352941,0.8526,0,5.025,0.06,162,train
5.704999999999999,0.8473214285714287,0,6.04,0.21428571428571427,187,train
5.267980769230769,0.847111111111111,0,0.0,0.2,142,train
5.384507042253521,0.8581132075471699,0,0.0,0.09433962264150944,153,train
7.880093457943925,0.9339583333333333,0,7.505000000000001,0.0,165,train
8.11981308411215,0.9383333333333334,0,7.21,0.0,150,train
5.630285714285714,0.8663793103448276,0,5.47,0.1724137931034483,164,train
5.700923076923077,0.9125000000000001,0,6.075,0.07692307692307693,162,train
8.072056074766355,0.9241666666666667,0,0.0,0.0,174,train
5.499862068965517,0.8514035087719298,0,5.9399999999999995,0.17543859649122806,152,train
4.918181818181818,0.6863636363636364,0,0.0,0.6363636363636364,180,train
5.658842975206611,0.9537209302325581,1,1.28,0.023255813953488372,176,train
5.618476821192053,0.8432758620689654,0,0.0,0.1896551724137931,164,train
3.938571428571429,0.64825,0,0.0,0.925,140,train
8.017363636363637,0.8689795918367347,0,0.0,0.02040816326530612,142,train
5.296233766233767,0.8564406779661017,0,6.13,0.1864406779661017,166,train
5.324311926605505,0.8404444444444444,0,0.0,0.2,177,train
8.107009345794392,0.941875,1,9.515,0.0,181,train
5.437769784172663,0.8369090909090909,0,0.0,0.16363636363636364,186,train
5.491103448275862,0.8394642857142857,0,0.0,0.14285714285714285,163,train
5.398728813559321,0.8436956521739131,0,0.0,0.13043478260869565,155,train
3.6810204081632656,0.6420754716981132,0,7.07,0.9245283018867925,150,train
5.38469387755102,0.8585964912280701,0,0.0,0.17543859649122806,147,train
5.492016806722689,0.8516326530612246,0,0.0,0.14285714285714285,141,train
7.891851851851851,0.9235416666666666,0,9.535,0.0,165,train
5.314883720930232,0.6325925925925925,0,3.85,0.8148148148148148,141,train
7.8762616822429905,0.9241666666666667,0,6.04,0.0,143,train
5.845384615384615,0.6607547169811321,0,8.78,0.8301886792452831,140,train
5.908267716535432,0.8634615384615384,1,6.45,0.07692307692307693,176,train
8.008518518518517,0.9577083333333333,1,6.97,0.0,164,train
5.565913043478261,0.6444736842105263,0,6.25,0.8026315789473685,149,train
5.358039215686275,0.8523333333333334,0,3.36,0.2,178,train
5.624017857142857,0.837659574468085,0,0.0,0.1702127659574468,151,train
7.9451401869158875,0.926875,0,6.9799999999999995,0.0,152,train
8.10409090909091,0.8618000000000001,0,0.0,0.04,167,train
5.5678947368421055,0.8543636363636364,0,0.0,0.12727272727272726,158,train
5.7876666666666665,0.678448275862069,1,0.0,0.7931034482758621,187,train
7.712314814814816,0.9202083333333334,0,6.55,0.0,144,train
8.080588235294117,0.8466071428571428,0,8.370000000000001,0.14285714285714285,161,train
3.438095238095238,0.6414285714285715,0,3.9,0.8571428571428571,153,train
5.562857142857142,0.8362962962962962,0,0.0,0.12962962962962962,145,train
5.5850735294117655,0.8465454545454546,0,4.08,0.12727272727272726,162,train
7.988613861386139,0.8504081632653061,0,10.0,0.12244897959183673,151,train
5.450236220472441,0.8315686274509804,0,0.0,0.23529411764705882,179,train
5.345866666666666,0.8546153846153846,0,5.9,0.07692307692307693,145,train
5.633262411347517,0.854561403508772,0,5.545,0.15789473684210525,182,train
5.291554054054055,0.8329310344827586,0,5.905,0.20689655172413793,172,train
5.314341085271319,0.8775555555555556,0,6.05,0.08888888888888889,163,train
5.579117647058824,0.8465454545454546,0,0.0,0.12727272727272726,147,train
7.852616822429907,0.9158333333333334,0,5.76,0.0,169,train
3.480379746835444,0.6553658536585366,0,1.0,0.926829268292683,168,train
5.528181818181818,0.853793103448276,0,2.34,0.1896551724137931,152,train
5.581935483870968,0.8436538461538461,0,5.81,0.19230769230769232,148,train
7.9805769230769235,0.9348936170212766,0,0.0,0.0,148,train
5.372262773722627,0.8501886792452831,0,3.9,0.09433962264150944,186,train
5.267785234899329,0.8720754716981132,0,0.0,0.09433962264150944,172,train
5.523020134228188,0.8553571428571428,0,5.1,0.14285714285714285,164,train
3.318782608695652,0.8595454545454545,0,0.0,0.6818181818181818,184,train
7.791743119266056,0.9232653061224491,0,6.295,0.02040816326530612,161,train
8.117454545454546,0.8618000000000001,0,8.37,0.04,177,train
5.3517241379310345,0.8453448275862069,0,0.0,0.1724137931034483,146,train
3.460309278350515,0.9188235294117647,0,4.55,0.5588235294117647,184,train
7.80037037037037,0.9370833333333333,0,0.0,0.0,173,train
8.189158878504674,0.96,1,9.445,0.0,153,train
5.612068965517241,0.8480000000000001,0,5.24,0.2,157,train
3.48006993006993,0.6487671232876713,0,2.42,0.9041095890410958,169,train
3.3127167630057803,0.9362903225806452,0,0.0,0.6290322580645161,174,train
3.741359223300971,0.8475,0,3.7300000000000004,0.4444444444444444,144,train
5.550900900900901,0.8531111111111112,0,1.975,0.2,144,train
8.419255319148936,0.8730434782608695,1,8.81,0.08695652173913043,180,train
5.589470198675498,0.8432758620689654,0,0.0,0.1896551724137931,181,train
5.538467153284672,0.8560377358490565,0,0.0,0.1320754716981132,171,train
2.5799999999999996,0.6241666666666666,0,0.0,1.0,140,train
5.322290076335878,0.8568627450980393,0,5.91,0.1568627450980392,184,train
7.777889908256881,0.9232653061224491,0,6.15,0.02040816326530612,170,train
5.460604026845638,0.8444642857142857,0,5.92,0.14285714285714285,158,train
3.515263157894737,0.6616326530612245,0,0.0,0.8979591836734694,180,train
5.652857142857143,0.8663793103448276,0,3.39,0.1724137931034483,174,train
8.146851851851851,0.9656250000000001,1,9.37,0.0,156,train
5.461310344827586,0.8563636363636364,0,0.0,0.12727272727272726,162,train
7.577699115044248,0.8444230769230768,0,6.68,0.07692307692307693,142,train
5.476402877697841,0.8678947368421053,0,0.0,0.15789473684210525,181,train
7.783119266055046,0.9232653061224491,0,0.0,0.02040816326530612,152,train
8.131666666666666,0.9656250000000001,1,10.0,0.0,176,train
5.276912751677853,0.8720754716981132,0,0.0,0.09433962264150944,184,train
3.4220529801324506,0.8469090909090908,0,0.0,0.6909090909090909,180,train
5.608067226890756,0.8389795918367347,0,0.0,0.16326530612244897,180,train
7.985132743362831,0.8542307692307692,0,0.0,0.07692307692307693,149,train
5.3877697841726615,0.8322222222222222,0,5.49,0.14814814814814814,169,train
5.361794871794872,0.8452173913043479,0,5.63,0.06521739130434782,143,train
5.387919463087249,0.8660344827586206,0,0.0,0.1896551724137931,174,train
5.562063492063492,0.8541818181818182,0,3.925,0.23636363636363636,154,train
5.386587301587302,0.8614583333333333,0,3.02,0.16666666666666666,147,train
5.765454545454546,0.8359615384615384,0,0.0,0.07692307692307693,169,train
8.223084112149534,0.96,1,0.0,0.0,179,train
5.637285714285714,0.8663793103448276,0,0.0,0.1724137931034483,151,train
5.419586206896552,0.9271153846153847,0,3.61,0.07692307692307693,167,train
5.792058823529412,0.8620370370370369,1,6.155,0.1111111111111111,162,train
7.915555555555556,0.9322916666666666,0,6.64,0.0,166,train
5.522461538461539,0.8390196078431372,0,0.0,0.17647058823529413,187,train
5.753474576271186,0.8608695652173913,0,1.89,0.043478260869565216,156,train
7.751896551724138,0.8438888888888889,0,0.0,0.1111111111111111,186,train
5.5412318840579715,0.8487272727272728,0,0.0,0.16363636363636364,148,train
8.182962962962963,0.9727083333333333,1,7.4,0.0,176,train
5.534504504504504,0.6517808219178082,0,0.0,0.8493150684931506,187,train
5.538648648648648,0.8488333333333333,0,0.0,0.2,171,train
5.518846153846154,0.8390196078431372,0,6.055,0.17647058823529413,161,train
3.676530612244898,0.6420754716981132,0,3.2750000000000004,0.9245283018867925,153,train
3.4996946564885496,0.636056338028169,0,0.0,0.971830985915493,146,train
5.2677464788732395,0.8674545454545455,0,3.755,0.12727272727272726,164,train
8.283831775700934,0.9543750000000001,1,0.0,0.0,184,train
8.074033613445378,0.8466071428571428,0,8.255,0.14285714285714285,164,train
4.427692307692308,0.6434782608695653,0,0.0,0.9130434782608695,177,train
8.244521739130434,0.880188679245283,1,7.765,0.09433962264150944,161,train
8.222523364485982,0.9587500000000001,1,0.0,0.0,186,train
5.639071428571428,0.8663793103448276,0,6.425,0.1724137931034483,165,train
5.63351145038168,0.8608,1,0.0,0.08,143,train
5.893619047619048,0.8461224489795919,0,0.0,0.1836734693877551,144,train
5.459007092198582,0.8539622641509433,0,0.0,0.09433962264150944,154,train
3.822621359223301,0.651875,0,3.475,0.9375,180,train
5.499113924050633,0.8471875,0,0.0,0.125,155,train
5.382953020134228,0.8660344827586206,0,0.0,0.1896551724137931,142,train
5.3072661870503595,0.8389473684210527,0,0.0,0.22807017543859648,184,train
3.682857142857143,0.6237142857142858,0,2.43,0.9571428571428572,143,train
5.349618320610687,0.8568627450980393,0,0.0,0.1568627450980392,171,train
5.632045454545454,0.85,0,4.52,0.1111111111111111,160,train
5.402941176470589,0.9286274509803921,0,6.645,0.0784313725490196,152,train
5.386466165413534,0.8741176470588234,0,4.19,0.058823529411764705,147,train
7.860560747663551,0.9339583333333333,0,7.38,0.0,176,train
7.907570093457944,0.93375,0,0.0,0.0,177,train
5.519510489510489,0.853793103448276,0,0.0,0.1896551724137931,147,train
8.104444444444443,0.9656250000000001,1,8.22,0.0,143,train
8.02803738317757,0.9254166666666667,0,8.02,0.0,153,train
5.708682170542636,0.9564583333333333,1,6.355,0.020833333333333332,165,train
7.994485981308411,0.9202083333333334,0,0.0,0.0,166,train
5.391760563380282,0.8581132075471699,0,0.0,0.09433962264150944,176,train
5.742089552238806,0.845925925925926,0,1.94,0.12962962962962962,157,train
5.758813559322034,0.8608695652173913,0,6.03,0.043478260869565216,178,train
5.24349315068493,0.865,0,3.89,0.1111111111111111,173,train
8.29138888888889,0.9433333333333334,1,0.0,0.0,185,train
5.689787234042553,0.8503389830508475,0,5.04,0.23728813559322035,144,train
3.3875572519083974,0.8591489361702128,0,3.755,0.5957446808510638,168,train
5.670503597122303,0.8435714285714286,0,1.0,0.14285714285714285,141,train
5.580000000000001,0.6439215686274511,0,0.0,0.8823529411764706,141,train
5.441266666666667,0.8293333333333333,0,4.305,0.21666666666666667,163,train
7.854285714285715,0.8678431372549019,0,6.39,0.058823529411764705,143,train
5.514444444444445,0.8267741935483871,0,4.83,0.22580645161290322,170,train
5.87847619047619,0.8461224489795919,0,0.0,0.1836734693877551,174,train
5.571987179487179,0.8525806451612903,0,5.140000000000001,0.22580645161290322,163,train
5.683358208955223,0.8569811320754718,0,5.15,0.1320754716981132,160,train
8.003727272727273,0.8689795918367347,0,6.64,0.02040816326530612,167,train
5.586165413533834,0.8543636363636364,0,0.0,0.12727272727272726,159,train
5.497714285714284,0.8696363636363637,0,3.96,0.12727272727272726,145,train
3.169677419354839,0.6605555555555556,0,0.0,1.0,140,train
3.853921568627451,0.8857575757575757,1,5.61,0.42424242424242425,184,train
5.256478873239437,0.8674545454545455,0,5.0600000000000005,0.12727272727272726,140,train
5.669017857142856,0.8497777777777779,0,0.0,0.08888888888888889,158,train
8.24685185185185,0.9458333333333333,1,0.0,0.0,177,train
5.547972027972028,0.853793103448276,0,3.34,0.1896551724137931,180,train
5.431521739130435,0.9173076923076924,0,2.3,0.07692307692307693,146,train
8.210934579439254,0.8804081632653061,1,7.37,0.04081632653061224,148,train
8.091308411214953,0.9539583333333334,1,6.85,0.0,185,train
5.7617910447761185,0.845925925925926,0,4.84,0.12962962962962962,163,train
3.2975,0.93,1,0.0,1.0,177,train
5.290863309352518,0.8389473684210527,0,0.0,0.22807017543859648,172,train
8.244455445544554,0.9552173913043478,1,9.7,0.0,154,train
3.3404807692307688,0.661923076923077,0,3.11,0.9807692307692307,155,train
5.896929133858268,0.8634615384615384,1,3.96,0.07692307692307693,185,train
5.6008108108108114,0.6439215686274511,0,0.0,0.8823529411764706,159,train
8.008938053097346,0.8667307692307692,0,10.0,0.07692307692307693,178,train
5.327213114754098,0.8289795918367346,0,0.0,0.20408163265306123,160,train
5.582179487179487,0.8525806451612903,0,5.85,0.22580645161290322,161,train
7.889345794392524,0.93375,0,5.36,0.0,177,train
5.386239316239315,0.8595833333333333,0,3.35,0.16666666666666666,146,train
5.453191489361702,0.856,0,5.2,0.12727272727272726,164,train
5.441643835616438,0.8542372881355932,0,4.31,0.2033898305084746,141,train
5.552983870967743,0.8436538461538461,0,3.55,0.19230769230769232,157,train
8.046902654867257,0.8378181818181818,0,0.0,0.14545454545454545,185,train
5.474785714285715,0.626875,0,0.0,0.9375,169,train
5.24081081081081,0.8526315789473684,0,2.93,0.17543859649122806,142,train
5.373241379310345,0.8453448275862069,0,3.4,0.1724137931034483,180,train
5.680298507462687,0.8569811320754718,0,6.18,0.1320754716981132,157,train
5.290865384615385,0.847111111111111,0,5.92,0.2,157,train
5.27849315068493,0.865,0,0.0,0.1111111111111111,145,train
5.301891891891892,0.8329310344827586,0,5.01,0.20689655172413793,158,train
8.260654205607478,0.9485416666666667,1,0.0,0.0,187,train
5.308169014084507,0.8633333333333333,0,0.0,0.1111111111111111,174,train
8.30290909090909,0.866,1,7.805,0.04,161,train
3.476914893617021,0.6555769230769232,0,5.025,0.9423076923076923,143,train
8.064621848739495,0.8466071428571428,0,0.0,0.14285714285714285,144,train
5.704571428571429,0.952,1,5.75,0.06666666666666667,140,train
5.422638888888889,0.6690196078431372,0,3.9,0.8431372549019608,177,train
3.5261702127659578,0.6537499999999999,0,1.81,0.9166666666666666,144,train
5.15941935483871,0.8394915254237288,0,0.0,0.1864406779661017,144,train
7.731111111111112,0.8628571428571429,0,0.0,0.02040816326530612,151,train
4.041395348837209,0.6512244897959184,0,3.8249999999999997,0.8775510204081632,150,train
5.291517857142857,0.8646666666666666,0,3.55,0.17777777777777778,140,train
5.613443708609272,0.8432758620689654,0,0.0,0.1896551724137931,176,train
5.412818791946309,0.8347457627118644,0,0.0,0.1864406779661017,144,train
8.303271028037384,0.9543750000000001,1,8.5,0.0,152,train
3.3998473282442747,0.8591489361702128,0,0.0,0.5957446808510638,142,train
8.043084112149533,0.921875,0,0.0,0.0,144,train
5.502551724137931,0.8514035087719298,0,6.08,0.17543859649122806,140,train
8.42436170212766,0.8730434782608695,1,7.32,0.08695652173913043,148,train
3.44251655629139,0.8469090909090908,0,0.0,0.6909090909090909,166,train
8.228869565217392,0.880188679245283,1,9.83,0.09433962264150944,146,train
3.5197894736842104,0.6616326530612245,0,3.55,0.8979591836734694,180,train
3.77164705882353,0.6652083333333333,0,0.0,0.9166666666666666,184,train
5.626730769230769,0.6550666666666667,0,0.0,0.8,143,train
3.83431693989071,0.8688888888888889,1,3.5,0.4603174603174603,167,train
8.000363636363636,0.8689795918367347,0,8.895,0.02040816326530612,161,train
8.063796296296296,0.9356249999999999,0,10.0,0.0,173,train
3.5989285714285715,0.6479545454545454,0,4.155,0.9318181818181818,153,train
5.228175675675675,0.8526315789473684,0,4.145,0.17543859649122806,183,train
7.94287037037037,0.9252083333333333,0,9.715,0.0,182,train
3.606666666666667,0.64,0,0.0,0.9166666666666666,144,train
